55,29,0
55,29,0
55,30,0
55,30,0
55,38,0
55,38,0
55,55,0
55,55,0
55,56,0
55,56,0
55,57,0
55,57,0
55,72,0
56,11,0
56,12,0
56,14,0
56,15,0
56,15,0
56,18,0
56,19,0
56,24,0
56,24,0
56,29,0
56,29,0
56,30,0
56,30,0
56,38,0
56,38,0
56,55,0
56,55,0
56,56,0
56,56,0
56,57,0
56,57,0
56,72,0
57,11,0
57,12,0
57,14,0
57,15,0
57,15,0
57,18,0
57,19,0
57,24,0
57,24,0
57,29,0
57,29,0
57,30,0
57,30,0
57,38,0
57,38,0
57,55,0
57,55,0
57,56,0
57,56,0
57,57,0
57,57,0
57,72,0
58,11,0
58,13,0
58,15,0
58,16,0
58,17,0
58,24,0
58,29,0
58,30,0
58,38,0
58,39,0
58,58,0
59,3,0
59,5,0
59,8,0
59,30,0
59,31,0
59,32,0
59,33,0
59,37,0
59,59,0
59,65,0
59,70,0
60,23,0
60,24,0
60,25,0
60,26,0
60,33,0
60,34,0
60,60,0
60,61,0
60,62,0
60,63,0
60,68,0
60,69,0
61,0,0
61,1,0
61,2,0
61,4,0
61,5,0
61,8,0
61,23,0
61,24,0
61,25,0
61,26,0
61,33,0
61,34,0
61,60,0
61,61,0
61,61,0
61,62,0
61,63,0
61,63,0
61,64,0
61,65,0
61,68,0
61,69,0
61,71,0
62,23,0
62,24,0
62,25,0
62,26,0
62,33,0
62,34,0
62,60,0
62,61,0
62,62,0
62,63,0
62,68,0
62,69,0
63,0,0
63,1,0
63,2,0
63,4,0
63,5,0
63,8,0
63,23,0
63,24,0
63,25,0
63,26,0
63,33,0
63,34,0
63,60,0
63,61,0
63,61,0
63,62,0
63,63,0
63,63,0
63,64,0
63,65,0
63,68,0
63,69,0
63,71,0
64,0,0
64,1,0
64,2,0
64,4,0
64,5,0
64,8,0
64,61,0
64,63,0
64,64,0
64,65,0
64,71,0
65,0,0
65,1,0
65,2,0
65,3,0
65,4,0
65,5,0
65,5,0
65,8,0
65,8,0
65,30,0
65,31,0
65,32,0
65,33,0
65,37,0
65,59,0
65,61,0
65,63,0
65,64,0
65,65,0
65,65,0
65,70,0
65,71,0
66,1,0
66,2,0
66,4,0
66,6,0
66,10,0
66,16,0
66,19,0
66,20,0
66,22,0
66,36,0
66,66,0
67,30,0
67,31,0
67,37,0
67,43,0
67,44,0
67,48,0
67,49,0
67,50,0
67,51,0
67,52,0
67,54,0
67,67,0
68,23,0
68,24,0
68,25,0
68,26,0
68,33,0
68,34,0
68,60,0
68,61,0
68,62,0
68,63,0
68,68,0
68,69,0
69,23,0
69,24,0
69,25,0
69,26,0
69,33,0
69,34,0
69,60,0
69,61,0
69,62,0
69,63,0
69,68,0
69,69,0
70,3,0
70,5,0
70,8,0
70,30,0
70,31,0
70,32,0
70,33,0
70,37,0
70,59,0
70,65,0
70,70,0
71,0,0
71,1,0
71,2,0
71,4,0
71,5,0
71,8,0
71,61,0
71,63,0
71,64,0
71,65,0
71,71,0
72,11,0
72,12,0
72,15,0
72,24,0
72,29,0
72,30,0
72,38,0
72,55,0
72,56,0
72,57,0
72,72,0
73,7,0
73,9,0
73,26,0
73,27,0
73,33,0
73,34,0
73,40,0
73,41,0
73,42,0
73,43,0
73,53,0
73,54,0
73,73,0
