21, 14, 13, 12, 72, 10, 6, 4, 2, 1, 0, 
23, 21, 14, 13, 12, 72, 10, 6, 4, 2, 1, 0, 
24, 25, 26, 27, 9, 8, 5, 71, 4, 2, 1, 0, 
25, 26, 27, 9, 8, 5, 71, 4, 2, 1, 0, 
28, 25, 26, 27, 9, 8, 5, 71, 4, 2, 1, 0, 
29, 24, 25, 26, 27, 9, 8, 5, 71, 4, 2, 1, 0, 
30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 1, 0, 
31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 1, 0, 
32, 33, 70, 65, 8, 5, 71, 4, 2, 1, 0, 
35, 34, 63, 65, 8, 5, 71, 4, 2, 1, 0, 
36, 22, 20, 19, 16, 10, 6, 4, 2, 1, 0, 
37, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 1, 0, 
38, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 1, 0, 
40, 61, 63, 65, 8, 5, 71, 4, 2, 1, 0, 
47, 40, 61, 63, 65, 8, 5, 71, 4, 2, 1, 0, 
48, 35, 34, 63, 65, 8, 5, 71, 4, 2, 1, 0, 
50, 47, 40, 61, 63, 65, 8, 5, 71, 4, 2, 1, 0, 
55, 48, 35, 34, 63, 65, 8, 5, 71, 4, 2, 1, 0, 
56, 55, 48, 35, 34, 63, 65, 8, 5, 71, 4, 2, 1, 0, 
57, 55, 48, 35, 34, 63, 65, 8, 5, 71, 4, 2, 1, 0, 
64, 61, 63, 65, 8, 5, 71, 4, 2, 1, 0, 
66, 36, 22, 20, 19, 16, 10, 6, 4, 2, 1, 0, 
69, 68, 18, 17, 72, 10, 6, 4, 2, 1, 0, 
23, 21, 14, 13, 12, 72, 10, 6, 4, 2, 1, 
24, 25, 26, 27, 9, 8, 5, 71, 4, 2, 1, 
28, 25, 26, 27, 9, 8, 5, 71, 4, 2, 1, 
29, 24, 25, 26, 27, 9, 8, 5, 71, 4, 2, 1, 
30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 1, 
31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 1, 
37, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 1, 
38, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 1, 
39, 57, 55, 48, 35, 34, 63, 65, 8, 5, 71, 4, 2, 1, 
47, 40, 61, 63, 65, 8, 5, 71, 4, 2, 1, 
48, 35, 34, 63, 65, 8, 5, 71, 4, 2, 1, 
50, 47, 40, 61, 63, 65, 8, 5, 71, 4, 2, 1, 
55, 48, 35, 34, 63, 65, 8, 5, 71, 4, 2, 1, 
56, 55, 48, 35, 34, 63, 65, 8, 5, 71, 4, 2, 1, 
57, 55, 48, 35, 34, 63, 65, 8, 5, 71, 4, 2, 1, 
58, 38, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 1, 
59, 37, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 1, 
66, 36, 22, 20, 19, 16, 10, 6, 4, 2, 1, 
67, 37, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 1, 
29, 24, 25, 26, 27, 9, 8, 5, 71, 4, 2, 
30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 
37, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 
38, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 
39, 57, 55, 48, 35, 34, 63, 65, 8, 5, 71, 4, 2, 
50, 47, 40, 61, 63, 65, 8, 5, 71, 4, 2, 
55, 48, 35, 34, 63, 65, 8, 5, 71, 4, 2, 
56, 55, 48, 35, 34, 63, 65, 8, 5, 71, 4, 2, 
57, 55, 48, 35, 34, 63, 65, 8, 5, 71, 4, 2, 
58, 38, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 
59, 37, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 
67, 37, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 2, 
36, 37, 30, 31, 32, 33, 70, 65, 8, 5, 3, 
39, 57, 55, 48, 35, 34, 63, 65, 8, 5, 3, 
58, 38, 30, 31, 32, 33, 70, 65, 8, 5, 3, 
59, 37, 30, 31, 32, 33, 70, 65, 8, 5, 3, 
66, 36, 37, 30, 31, 32, 33, 70, 65, 8, 5, 3, 
67, 37, 30, 31, 32, 33, 70, 65, 8, 5, 3, 
37, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 
38, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 
39, 57, 55, 48, 35, 34, 63, 65, 8, 5, 71, 4, 
43, 42, 41, 40, 61, 63, 65, 8, 5, 71, 4, 
44, 43, 42, 41, 40, 61, 63, 65, 8, 5, 71, 4, 
45, 42, 41, 40, 61, 63, 65, 8, 5, 71, 4, 
49, 46, 41, 40, 61, 63, 65, 8, 5, 71, 4, 
51, 45, 42, 41, 40, 61, 63, 65, 8, 5, 71, 4, 
52, 44, 43, 42, 41, 40, 61, 63, 65, 8, 5, 71, 4, 
56, 55, 48, 35, 34, 63, 65, 8, 5, 71, 4, 
57, 55, 48, 35, 34, 63, 65, 8, 5, 71, 4, 
58, 38, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 
59, 37, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 
67, 37, 30, 31, 32, 33, 70, 65, 8, 5, 71, 4, 
52, 44, 43, 42, 41, 40, 61, 63, 65, 8, 5, 
66, 36, 37, 30, 31, 32, 33, 70, 65, 8, 5, 
38, 30, 29, 24, 25, 26, 27, 9, 7, 73, 6, 
39, 58, 38, 30, 29, 24, 25, 26, 27, 9, 7, 73, 6, 
42, 41, 40, 34, 33, 26, 27, 9, 7, 73, 6, 
43, 42, 41, 40, 34, 33, 26, 27, 9, 7, 73, 6, 
44, 43, 42, 41, 40, 34, 33, 26, 27, 9, 7, 73, 6, 
45, 42, 41, 40, 34, 33, 26, 27, 9, 7, 73, 6, 
46, 41, 40, 34, 33, 26, 27, 9, 7, 73, 6, 
49, 46, 41, 40, 34, 33, 26, 27, 9, 7, 73, 6, 
50, 48, 31, 28, 25, 26, 27, 9, 7, 73, 6, 
51, 45, 42, 41, 40, 34, 33, 26, 27, 9, 7, 73, 6, 
52, 44, 43, 42, 41, 40, 34, 33, 26, 27, 9, 7, 73, 6, 
53, 54, 43, 42, 41, 40, 34, 33, 26, 27, 9, 7, 73, 6, 
54, 43, 42, 41, 40, 34, 33, 26, 27, 9, 7, 73, 6, 
55, 48, 31, 28, 25, 26, 27, 9, 7, 73, 6, 
56, 55, 48, 31, 28, 25, 26, 27, 9, 7, 73, 6, 
57, 38, 30, 29, 24, 25, 26, 27, 9, 7, 73, 6, 
58, 38, 30, 29, 24, 25, 26, 27, 9, 7, 73, 6, 
39, 58, 38, 30, 29, 24, 25, 26, 27, 9, 7, 
44, 43, 42, 41, 40, 34, 33, 26, 27, 9, 7, 
51, 45, 42, 41, 40, 34, 33, 26, 27, 9, 7, 
